Date,Open,High,Low,Close,Adj Close,Volume
2016-10-05,39.020000,39.419998,38.830002,39.099998,37.638920,4221600
2016-10-06,39.049999,39.320000,38.689999,39.169998,37.706303,4816400
2016-10-07,39.139999,39.200001,38.180000,38.470001,37.032471,6932900
2016-10-10,38.500000,39.950001,38.459999,39.770000,38.283878,7815100
2016-10-11,40.029999,40.330002,39.509998,39.790001,38.303143,9126600
2016-10-12,40.150002,40.380001,39.730000,40.009998,38.514919,6634800
2016-10-13,39.680000,41.619999,39.130001,41.380001,39.833729,11107200
2016-10-14,41.599998,42.410000,41.110001,41.320000,39.775970,7296800
2016-10-17,41.400002,42.200001,41.160000,41.240002,39.698963,5509900
2016-10-18,41.560001,41.990002,41.189999,41.680000,40.122517,8755600
2016-10-19,41.740002,42.400002,41.570000,42.250000,40.671215,6335000
2016-10-20,42.150002,42.470001,41.759998,42.290001,40.709721,7813300
2016-10-21,41.910000,42.459999,41.750000,42.430000,40.844494,5448000
2016-10-24,42.520000,42.930000,42.200001,42.330002,40.748222,5311400
2016-10-25,42.150002,42.730000,41.709999,41.950001,40.382420,11101800
2016-10-26,41.950001,41.950001,36.910000,38.400002,36.965084,43824900
2016-10-27,38.500000,39.580002,37.650002,39.240002,37.773697,22002700
2016-10-28,39.290001,39.840000,38.950001,39.180000,37.715935,10321200
2016-10-31,39.490002,40.470001,39.150002,40.049999,38.553429,8148800
2016-11-01,39.980000,40.419998,39.330002,39.680000,38.197250,8004600
2016-11-02,39.570000,40.099998,39.430000,39.610001,38.129868,6691500
2016-11-03,39.820000,40.389999,39.509998,39.700001,38.216503,5187600
2016-11-04,39.689999,40.930000,39.560001,40.380001,38.871090,7294000
2016-11-07,41.000000,41.570000,40.709999,41.570000,40.016621,7740800
2016-11-08,41.570000,42.000000,41.220001,41.930000,40.363174,8784000
2016-11-09,40.799999,42.459999,40.750000,42.369999,40.786728,8472600
2016-11-10,42.639999,43.849998,42.580002,43.639999,42.009274,10325700
2016-11-11,43.500000,43.849998,42.990002,43.840000,42.201805,7906600
2016-11-14,43.900002,45.450001,43.880001,45.349998,43.655376,11144700
2016-11-15,46.549999,47.299999,45.680000,46.250000,44.521748,9921400
2016-11-16,46.040001,46.340000,45.450001,45.849998,44.136692,6502600
2016-11-17,45.689999,46.740002,45.349998,46.689999,44.945297,5915500
2016-11-18,46.910000,47.250000,46.680000,47.060001,45.301476,6783000
2016-11-21,47.080002,47.680000,46.980000,47.360001,45.590271,6760700
2016-11-22,47.689999,47.990002,46.750000,47.099998,45.339981,7401300
2016-11-23,46.990002,47.459999,46.130001,47.369999,45.599895,5316200
2016-11-25,47.310001,47.910000,47.230000,47.450001,45.676907,2499100
2016-11-28,47.410000,47.770000,47.150002,47.520000,45.744289,4230900
2016-11-29,47.560001,47.830002,47.209999,47.240002,45.474754,4453400
2016-11-30,46.099998,47.330002,44.700001,46.610001,44.868294,6640900
2016-12-01,46.360001,47.439999,46.189999,47.070000,45.311104,5594800
2016-12-02,47.369999,48.240002,47.299999,47.910000,46.119709,4843600
2016-12-05,48.080002,48.459999,47.040001,47.070000,45.311104,4734200
2016-12-06,47.389999,47.900002,47.160000,47.680000,45.996025,4573200
2016-12-07,47.709999,49.880001,47.400002,49.849998,48.089390,7738800
2016-12-08,49.980000,49.980000,49.240002,49.599998,47.848217,6643200
2016-12-09,49.889999,50.680000,49.220001,49.790001,48.031502,6700900
2016-12-12,49.360001,49.689999,48.919998,49.369999,47.626343,8801300
2016-12-13,49.470001,50.430000,49.450001,49.549999,47.799980,6603700
2016-12-14,49.500000,50.000000,48.900002,49.279999,47.539516,5920400
2016-12-15,49.430000,51.310001,49.400002,50.590000,48.803253,9147800
2016-12-16,50.740002,51.130001,49.889999,49.930000,48.166557,7649800
2016-12-19,50.259998,50.529999,49.720001,50.349998,48.571728,3438400
2016-12-20,50.549999,51.189999,50.410000,50.889999,49.092655,3700800
2016-12-21,50.770000,51.080002,50.520000,50.650002,48.861134,3954100
2016-12-22,50.720001,51.029999,50.080002,50.250000,48.475258,2508800
2016-12-23,50.360001,50.720001,50.189999,50.450001,48.668198,1616700
2016-12-27,50.459999,50.779999,50.259998,50.490002,48.706783,1874200
2016-12-28,50.529999,50.959999,50.070000,50.169998,48.398094,3185800
2016-12-29,50.189999,50.619999,49.959999,50.200001,48.427029,2167300
2016-12-30,50.189999,50.369999,49.529999,49.840000,48.079742,3257200
2017-01-03,50.400002,51.160000,49.810001,49.980000,48.214798,4210300
2017-01-04,50.250000,51.419998,50.150002,51.299999,49.488178,4914400
2017-01-05,51.439999,52.119999,50.119999,50.470001,48.687496,7131500
2017-01-06,50.490002,50.650002,49.450001,49.930000,48.166557,5691900
2017-01-09,50.000000,50.930000,49.799999,50.299999,48.523499,4966600
2017-01-10,50.549999,51.889999,50.529999,51.340000,49.526768,5569300
2017-01-11,51.770000,52.200001,51.470001,51.680000,49.854748,5941600
2017-01-12,51.680000,51.950001,50.259998,51.009998,49.208412,6059800
2017-01-13,51.000000,51.340000,50.779999,51.150002,49.343475,2611300
2017-01-17,50.880001,51.340000,50.220001,50.240002,48.465618,4219700
2017-01-18,50.070000,50.660000,49.700001,50.380001,48.600666,5897000
2017-01-19,50.450001,50.750000,49.849998,50.070000,48.301613,4237900
2017-01-20,50.139999,51.169998,50.139999,51.090000,49.285595,5196500
2017-01-23,51.029999,51.139999,49.770000,49.939999,48.176201,4222200
2017-01-24,50.119999,50.240002,49.580002,49.650002,47.896450,6152400
2017-01-25,49.090000,49.950001,48.709999,49.459999,47.713161,8380800
2017-01-26,51.400002,53.990002,51.139999,53.919998,52.015648,15952600
2017-01-27,54.080002,54.180000,52.380001,52.700001,50.838726,7687000
2017-01-30,52.130001,52.400002,51.169998,52.349998,50.501099,8057600
2017-01-31,52.060001,52.400002,51.509998,52.310001,50.462509,6604000
2017-02-01,52.549999,53.270000,52.439999,52.730000,50.867664,4953400
2017-02-02,52.270000,53.310001,52.180000,52.860001,50.993080,4563700
2017-02-03,53.000000,53.580002,52.599998,52.880001,51.012367,3631600
2017-02-06,53.169998,53.380001,52.900002,53.070000,51.195663,3335000
2017-02-07,53.349998,53.880001,52.910000,53.040001,51.166714,5231000
2017-02-08,53.200001,53.490002,52.360001,52.919998,51.050957,4076800
2017-02-09,52.919998,54.669998,52.900002,54.520000,52.594452,7692200
2017-02-10,54.770000,54.869999,54.369999,54.709999,52.777744,3194400
2017-02-13,54.840000,56.310001,54.840000,55.730000,53.761711,5412800
2017-02-14,55.730000,55.740002,54.919998,55.310001,53.356548,4945100
2017-02-15,56.910000,58.060001,55.799999,57.290001,55.266621,9908500
2017-02-16,57.400002,57.400002,56.060001,56.340000,54.350174,5617900
2017-02-17,56.119999,57.349998,55.580002,57.320000,55.295563,6077200
2017-02-21,57.599998,57.990002,57.080002,57.860001,55.816494,4290600
2017-02-22,57.790001,58.000000,57.139999,57.910000,55.864716,4782100
2017-02-23,58.080002,58.549999,57.119999,57.259998,55.237679,4664700
2017-02-24,56.919998,58.560001,56.369999,58.540001,56.472469,5513400
2017-02-27,58.340000,58.480000,57.570000,58.430000,56.366360,6309000
2017-02-28,58.400002,58.570000,57.700001,57.799999,55.758610,5733900
2017-03-01,58.470001,59.680000,58.430000,58.880001,56.800465,5382900
2017-03-02,58.459999,58.730000,57.529999,57.570000,55.536736,4658700
2017-03-03,57.700001,59.000000,57.599998,58.860001,56.781174,5136900
2017-03-06,58.509998,58.599998,57.160000,57.560001,55.527088,5899500
2017-03-07,57.410000,57.410000,56.689999,56.830002,54.918274,5757300
2017-03-08,56.910000,57.029999,56.430000,56.680000,54.773319,6214700
2017-03-09,56.730000,57.380001,56.279999,56.360001,54.464085,7228200
2017-03-10,54.680000,55.990002,54.410000,55.880001,54.000229,12504900
2017-03-13,55.720001,56.180000,54.459999,54.490002,52.656994,9720400
2017-03-14,54.110001,54.139999,52.720001,52.880001,51.101151,9223100
2017-03-15,51.970001,54.619999,51.820000,54.290001,52.463722,9513600
2017-03-16,54.599998,54.610001,53.770000,54.150002,52.328430,4933700
2017-03-17,54.139999,54.209999,53.160000,53.180000,51.391064,6400300
2017-03-20,53.509998,53.750000,52.939999,53.450001,51.651978,4754700
2017-03-21,53.660000,53.660000,51.799999,51.880001,50.134796,6374900
2017-03-22,51.639999,52.529999,51.110001,52.459999,50.695274,5817400
2017-03-23,52.459999,52.959999,52.240002,52.369999,50.608303,3022300
2017-03-24,52.639999,52.869999,52.290001,52.610001,50.840229,3719700
2017-03-27,52.000000,53.000000,51.700001,52.880001,51.101151,4260000
2017-03-28,52.799999,54.540001,52.459999,54.189999,52.367081,6854400
2017-03-29,54.009998,54.080002,53.160000,53.480000,51.680965,4487500
2017-03-30,53.520000,54.250000,53.410000,53.830002,52.019192,2631300
2017-03-31,53.529999,53.959999,53.410000,53.759998,51.951557,3119600
2017-04-03,53.720001,54.119999,53.180000,54.000000,52.183472,3446400
2017-04-04,53.810001,53.900002,52.880001,53.070000,51.284760,3990600
2017-04-05,53.490002,54.410000,53.299999,53.349998,51.555347,4822600
2017-04-06,53.349998,53.770000,52.959999,53.380001,51.584332,3023700
2017-04-07,53.340000,54.869999,53.259998,54.540001,52.705307,7941500
2017-04-10,54.400002,54.630001,53.959999,54.220001,52.396072,4268900
2017-04-11,54.209999,55.080002,53.590000,55.060001,53.207825,5431100
2017-04-12,55.709999,56.570000,55.480000,55.509998,53.642677,6956900
2017-04-13,55.330002,55.369999,54.290001,54.310001,52.483051,4207100
2017-04-17,54.450001,54.730000,54.150002,54.720001,52.879250,2852400
2017-04-18,54.660000,55.070000,53.810001,54.419998,52.589348,3620100
2017-04-19,54.779999,55.090000,54.480000,54.650002,52.811611,2880100
2017-04-20,54.919998,56.130001,54.919998,55.950001,54.067879,4279900
2017-04-21,55.830002,56.150002,55.340000,55.630001,53.758640,3828100
2017-04-24,56.200001,56.700001,56.049999,56.490002,54.589714,3573600
2017-04-25,56.919998,57.840000,56.910000,57.090000,55.169533,5313700
2017-04-26,57.209999,57.520000,56.709999,56.939999,55.024570,5407400
2017-04-27,55.610001,56.419998,54.520000,55.750000,53.874611,10258700
2017-04-28,55.919998,56.389999,55.660000,56.220001,54.328800,5012200
2017-05-01,56.520000,57.220001,56.169998,56.279999,54.386772,4157000
2017-05-02,56.349998,58.459999,56.299999,58.330002,56.367821,4894100
2017-05-03,58.099998,58.419998,57.840000,58.160000,56.203529,4023900
2017-05-04,58.419998,58.650002,57.540001,58.340000,56.377480,3847300
2017-05-05,58.400002,58.549999,57.939999,58.400002,56.435463,2423600
2017-05-08,58.500000,58.730000,57.250000,57.480000,55.546413,3625200
2017-05-09,57.750000,58.560001,57.660000,58.279999,56.319500,4467900
2017-05-10,58.169998,58.590000,57.970001,58.369999,56.406475,5051200
2017-05-11,58.200001,58.389999,57.459999,58.090000,56.135895,2611100
2017-05-12,57.880001,58.230000,57.090000,57.220001,55.295158,3069600
2017-05-15,57.240002,58.340000,57.240002,58.029999,56.077904,3723500
2017-05-16,58.110001,58.619999,57.650002,58.270000,56.309841,4728300
2017-05-17,58.270000,58.270000,56.830002,57.040001,55.121212,4195600
2017-05-18,57.130001,57.779999,56.959999,57.290001,55.362801,3576900
2017-05-19,57.549999,58.360001,57.470001,58.040001,56.087570,3389200
2017-05-22,58.400002,59.439999,58.259998,58.919998,56.937973,5768900
2017-05-23,59.250000,59.820000,58.810001,59.639999,57.633743,2960600
2017-05-24,59.810001,60.020000,59.360001,59.580002,57.575775,3078000
2017-05-25,59.779999,61.189999,59.779999,60.919998,58.870701,6800000
2017-05-26,60.849998,61.150002,60.500000,60.669998,58.629105,4928200
2017-05-30,60.560001,60.580002,59.439999,59.480000,57.479122,3777200
2017-05-31,59.889999,60.200001,59.130001,60.090000,58.068615,4088200
2017-06-01,60.180000,60.599998,60.060001,60.299999,58.271545,4689300
2017-06-02,60.799999,61.240002,60.240002,60.360001,58.329533,5340200
2017-06-05,60.200001,61.189999,59.770000,60.990002,59.036140,5241500
2017-06-06,60.660000,61.180000,60.020000,60.099998,58.174656,5296300
2017-06-07,59.490002,60.349998,58.410000,59.959999,58.039139,6816700
2017-06-08,59.959999,60.099998,58.830002,59.160000,57.264774,5397600
2017-06-09,59.410000,59.759998,59.110001,59.459999,57.555157,5642700
2017-06-12,59.459999,59.459999,57.630001,58.990002,57.100212,6076300
2017-06-13,58.880001,59.549999,58.669998,59.209999,57.313168,5015500
2017-06-14,59.619999,60.080002,59.029999,59.529999,57.622906,4219200
2017-06-15,59.240002,60.209999,58.990002,60.110001,58.184330,5063300
2017-06-16,60.009998,60.570000,60.000000,60.290001,58.358570,6207600
2017-06-19,60.639999,61.090000,60.410000,60.919998,58.968384,4964600
2017-06-20,60.849998,61.070000,60.240002,60.330002,58.397285,4835700
2017-06-21,60.419998,61.369999,60.419998,61.029999,59.074856,3951500
2017-06-22,61.880001,62.290001,61.049999,61.520000,59.549168,5485700
2017-06-23,61.610001,62.189999,61.320000,61.919998,59.936348,5079200
2017-06-26,62.099998,62.750000,61.610001,61.750000,59.771797,4256300
2017-06-27,61.750000,62.220001,61.459999,61.509998,59.539486,2805800
2017-06-28,61.810001,62.450001,61.810001,62.009998,60.023464,2730700
2017-06-29,62.279999,62.700001,61.230000,61.810001,59.829872,3186600
2017-06-30,62.040001,62.580002,61.970001,62.139999,60.149296,3186400
2017-07-03,62.520000,62.730000,62.049999,62.070000,60.081543,1695200
2017-07-05,62.139999,63.369999,62.090000,63.160000,61.136620,3150900
2017-07-06,62.900002,63.740002,62.650002,63.360001,61.330219,5594100
2017-07-07,63.400002,64.389999,63.400002,64.239998,62.182018,3405500
2017-07-10,62.939999,63.910000,62.919998,63.130001,61.107586,5120600
2017-07-11,63.080002,63.360001,61.759998,61.810001,59.829872,5364400
2017-07-12,62.470001,62.689999,61.889999,62.080002,60.091228,4939500
2017-07-13,62.000000,62.470001,61.400002,62.020000,60.033150,4932900
2017-07-14,62.049999,62.130001,61.480000,61.930000,59.946030,3297000
2017-07-17,61.930000,62.459999,61.580002,62.139999,60.149296,3593400
2017-07-18,61.910000,62.169998,61.419998,61.570000,59.597561,5117600
2017-07-19,61.400002,61.610001,60.459999,61.410000,59.442684,7129500
2017-07-20,61.349998,61.490002,60.160000,60.400002,58.465038,6469700
2017-07-21,60.209999,60.509998,59.889999,60.279999,58.348888,5106100
2017-07-24,60.250000,60.360001,59.790001,59.810001,57.893940,3354600
2017-07-25,60.189999,60.439999,58.740002,58.820000,56.935661,7337100
2017-07-26,58.849998,59.830002,58.549999,59.520000,57.613224,5523000
2017-07-27,56.459999,58.410000,53.770000,56.570000,54.757736,14339700
2017-07-28,56.560001,56.730000,55.630001,56.560001,54.748058,5798700
2017-07-31,56.900002,57.000000,55.419998,55.509998,53.731697,4667700
2017-08-01,55.880001,56.369999,55.290001,55.720001,53.934971,4671400
2017-08-02,55.639999,55.970001,55.110001,55.700001,53.915611,4055500
2017-08-03,55.689999,56.349998,55.599998,56.110001,54.312473,4616100
2017-08-04,56.189999,56.610001,55.799999,56.580002,54.767422,3499100
2017-08-07,56.770000,56.869999,55.160000,55.369999,53.596184,5446500
2017-08-08,55.310001,55.450001,54.580002,54.810001,53.054127,5306800
2017-08-09,54.680000,55.490002,54.599998,54.689999,52.937962,4456900
2017-08-10,54.500000,54.560001,53.700001,54.009998,52.279755,4836600
2017-08-11,53.880001,54.369999,52.970001,54.139999,52.405590,4232600
2017-08-14,54.599998,54.990002,54.459999,54.720001,52.967007,4657800
2017-08-15,55.040001,55.369999,54.779999,55.200001,53.431625,4249400
2017-08-16,55.400002,55.720001,55.150002,55.310001,53.538109,3257100
2017-08-17,55.169998,55.169998,53.110001,53.150002,51.447304,5181600
2017-08-18,53.349998,54.009998,53.119999,53.169998,51.466656,6061500
2017-08-21,53.400002,54.060001,53.320000,53.540001,51.824802,5128700
2017-08-22,53.570000,54.080002,53.400002,53.430000,51.839359,5358200
2017-08-23,53.250000,53.320000,51.680000,51.720001,50.180271,13366000
2017-08-24,52.110001,52.160000,50.490002,50.709999,49.200340,8512000
2017-08-25,50.900002,52.910000,50.840000,52.680000,51.111687,8842700
2017-08-28,52.610001,52.720001,51.529999,51.750000,50.209377,8370200
2017-08-29,51.220001,51.610001,50.900002,51.459999,49.928001,5508500
2017-08-30,51.349998,51.619999,50.970001,51.520000,49.986225,4232700
2017-08-31,51.849998,52.250000,51.610001,52.139999,50.587765,4515800
2017-09-01,52.349998,52.490002,51.910000,52.189999,50.636276,3976600
2017-09-05,51.810001,51.980000,51.000000,51.139999,49.617527,5115200
2017-09-06,50.540001,52.040001,49.759998,51.669998,50.131752,8588100
2017-09-07,51.689999,52.580002,51.470001,52.209999,50.655685,6046000
2017-09-08,52.009998,53.029999,51.880001,52.869999,51.296024,5065100
2017-09-11,53.389999,53.689999,52.450001,53.599998,52.004299,8025600
2017-09-12,53.500000,54.009998,53.119999,53.950001,52.343880,5407900
2017-09-13,53.980000,54.709999,53.650002,54.660000,53.032742,5925000
2017-09-14,54.480000,54.830002,54.139999,54.349998,52.731968,7722100
2017-09-15,54.439999,54.750000,53.810001,54.720001,53.090965,14576100
2017-09-18,54.820000,54.939999,53.849998,54.090000,52.479717,6109900
2017-09-19,54.020000,54.529999,53.439999,53.540001,51.946083,4664400
2017-09-20,53.910000,54.279999,53.430000,54.250000,52.634945,4609100
2017-09-21,54.160000,54.770000,53.709999,54.630001,53.003643,3276600
2017-09-22,54.639999,55.029999,54.240002,54.930000,53.294701,3053800
2017-09-25,54.840000,55.220001,54.430000,55.119999,53.479046,3498100
2017-09-26,55.389999,55.959999,55.099998,55.720001,54.061195,4115800
2017-09-27,55.990002,56.560001,55.369999,55.880001,54.216415,7028700
2017-09-28,55.799999,56.490002,55.599998,56.169998,54.497787,5717900
2017-09-29,56.209999,56.650002,55.869999,55.980000,54.313446,3751300
2017-10-02,56.020000,56.270000,55.599998,55.990002,54.323151,4316600
2017-10-03,55.939999,58.560001,55.799999,58.509998,56.768127,7545000
2017-10-04,58.509998,59.570000,58.340000,58.380001,56.642002,6477500
2017-10-05,58.500000,58.500000,57.820000,58.290001,56.554680,3703700
2017-10-06,58.160000,59.450001,57.990002,58.439999,56.700207,3984200
2017-10-09,58.500000,58.840000,57.389999,57.660000,55.943428,3789100
2017-10-10,58.730000,59.180000,57.900002,58.009998,56.283009,5022900
2017-10-11,58.009998,58.799999,58.009998,58.549999,56.806934,4194600
2017-10-12,58.779999,59.400002,58.590000,58.810001,57.059196,3509900
2017-10-13,58.830002,59.160000,58.509998,59.119999,57.359970,3138700
2017-10-16,58.950001,59.180000,58.490002,58.880001,57.127110,4840000
2017-10-17,59.000000,59.810001,58.639999,58.730000,56.981579,3673800
2017-10-18,58.720001,58.990002,58.540001,58.830002,57.078602,2580800
2017-10-19,58.450001,59.090000,57.450001,58.630001,56.884560,5945500
2017-10-20,58.830002,59.540001,58.810001,59.369999,57.602524,4905800
2017-10-23,59.500000,59.889999,58.570000,58.759998,57.010689,4580200
2017-10-24,58.840000,59.099998,58.340000,58.799999,57.049488,4289300
2017-10-25,58.820000,58.820000,56.459999,57.160000,55.458313,10577600
2017-10-26,57.419998,58.720001,54.189999,55.110001,53.469357,14331700
2017-10-27,55.130001,55.529999,53.540001,54.110001,52.499119,8995800
2017-10-30,54.040001,55.099998,53.779999,54.730000,53.100662,4518500
2017-10-31,54.660000,54.660000,53.830002,53.860001,52.256561,4230300
2017-11-01,54.029999,54.459999,53.540001,53.990002,52.382694,4230300
2017-11-02,54.000000,54.090000,53.450001,53.990002,52.382694,3080700
2017-11-03,53.990002,54.250000,53.610001,54.139999,52.528225,3057500
2017-11-06,54.090000,55.150002,54.090000,54.520000,52.896912,3694000
2017-11-07,54.599998,54.599998,53.799999,53.869999,52.266262,3278000
2017-11-08,53.740002,54.369999,53.459999,54.009998,52.402092,3093400
2017-11-09,53.720001,54.139999,53.270000,53.459999,51.868473,3896900
2017-11-10,53.400002,53.740002,53.240002,53.490002,51.897575,2485900
2017-11-13,53.380001,53.480000,52.779999,53.250000,51.664722,2982000
2017-11-14,52.959999,53.849998,52.919998,53.750000,52.149830,3060900
2017-11-15,53.650002,54.799999,53.000000,54.630001,53.003643,4895700
2017-11-16,55.020000,55.500000,54.650002,55.270000,53.624580,4550300
2017-11-17,55.009998,55.169998,54.299999,54.709999,53.081253,3104600
2017-11-20,54.849998,54.919998,54.200001,54.650002,53.023041,4087400
2017-11-21,54.660000,55.480000,54.610001,55.430000,53.779819,4025500
2017-11-22,55.279999,55.549999,54.919998,55.090000,53.449940,3258000
2017-11-24,55.029999,55.330002,54.930000,55.139999,53.498455,1374000
2017-11-27,55.139999,55.230000,54.490002,54.599998,52.974529,3129100
2017-11-28,54.660000,56.220001,54.509998,56.169998,54.497787,6663900
2017-11-29,56.549999,59.650002,56.509998,58.880001,57.127110,9702600
2017-11-30,58.910000,61.509998,58.900002,60.669998,58.863819,13382200
2017-12-01,60.509998,61.639999,59.509998,59.919998,58.136147,6184900
2017-12-04,61.660000,62.889999,60.840000,62.029999,60.183331,9064400
2017-12-05,62.200001,62.299999,61.220001,61.720001,59.882565,4509000
2017-12-06,61.680000,61.869999,61.000000,61.119999,59.420769,2886700
2017-12-07,60.900002,63.080002,60.660000,63.020000,61.267948,5778800
2017-12-08,63.410000,63.959999,63.150002,63.330002,61.569332,4377600
2017-12-11,63.480000,63.730000,62.919998,63.320000,61.559597,4372100
2017-12-12,63.459999,63.950001,63.279999,63.430000,61.666550,3218800
2017-12-13,63.700001,63.720001,63.020000,63.139999,61.384609,4194100
2017-12-14,63.860001,64.699997,63.689999,63.849998,62.074867,5062100
2017-12-15,64.230003,64.919998,63.810001,64.699997,62.901241,6471000
2017-12-18,65.099998,65.750000,64.750000,65.699997,63.873444,4475800
2017-12-19,66.000000,66.230003,65.370003,65.919998,64.087326,3969200
2017-12-20,66.400002,66.470001,65.440002,66.089996,64.252594,5166900
2017-12-21,66.500000,66.989998,65.980003,66.029999,64.194260,3419400
2017-12-22,66.300003,66.320000,65.559998,65.970001,64.135925,2243800
2017-12-26,65.760002,66.330002,65.760002,65.980003,64.145653,2041500
2017-12-27,65.940002,66.000000,65.559998,65.959999,64.126213,3639900
2017-12-28,66.000000,66.019997,65.510002,65.870003,64.038704,2164900
2017-12-29,66.000000,66.080002,65.440002,65.449997,63.630398,1977200
2018-01-02,65.910004,66.370003,65.510002,66.290001,64.447029,3791500
2018-01-03,66.120003,66.190002,64.599998,64.910004,63.105392,5006400
2018-01-04,65.000000,65.029999,64.139999,64.699997,62.901241,4161400
2018-01-05,64.900002,64.940002,63.880001,64.320000,62.531811,3160900
2018-01-08,64.190002,64.360001,63.459999,64.000000,62.220699,4552500
2018-01-09,63.279999,63.709999,62.250000,62.380001,60.645741,7776800
2018-01-10,62.520000,63.410000,62.279999,62.959999,61.209610,7200100
2018-01-11,63.630001,65.550003,63.310001,64.839996,63.037346,5356300
2018-01-12,65.209999,65.949997,64.949997,65.360001,63.542896,3809300
2018-01-16,65.510002,66.110001,65.010002,65.470001,63.649845,4512700
2018-01-17,65.839996,66.519997,65.449997,66.070000,64.233147,4919900
2018-01-18,66.080002,66.279999,64.760002,65.059998,63.251221,4199500
2018-01-19,65.400002,65.400002,64.110001,65.050003,63.241501,5110300
2018-01-22,64.860001,65.050003,64.400002,64.889999,63.085960,4216300
2018-01-23,64.730003,65.500000,64.209999,65.260002,63.445660,4501500
2018-01-24,62.630001,63.570000,61.830002,62.209999,60.480465,10398000
2018-01-25,63.020000,63.029999,59.250000,60.189999,58.516617,11178300
2018-01-26,60.869999,61.570000,60.259998,60.820000,59.129112,6043600
2018-01-29,60.540001,60.700001,60.080002,60.360001,58.681904,6157900
2018-01-30,59.619999,60.470001,59.619999,59.830002,58.166634,4428500
2018-01-31,60.110001,61.480000,60.110001,60.799999,59.109661,5725000
2018-02-01,60.509998,61.119999,60.049999,60.310001,58.633286,4351200
2018-02-02,59.950001,60.259998,58.660000,58.709999,57.077766,4480200
2018-02-05,58.020000,58.740002,56.110001,56.990002,55.405586,7969600
2018-02-06,55.840000,58.430000,55.549999,58.139999,56.523613,6963900
2018-02-07,58.049999,59.040001,57.889999,57.889999,56.280571,4473200
2018-02-08,57.880001,57.930000,55.599998,55.630001,54.083393,8789300
2018-02-09,56.549999,56.790001,54.009998,55.500000,53.957012,6653200
2018-02-12,56.139999,57.279999,55.709999,56.810001,55.230595,4427100
2018-02-13,56.549999,57.250000,56.160000,57.160000,55.570862,3943400
2018-02-14,56.939999,58.380001,56.849998,57.730000,56.125015,4278800
2018-02-15,58.209999,58.459999,57.470001,58.180000,56.562508,3283800
2018-02-16,58.410000,58.880001,58.209999,58.270000,56.650009,3838700
2018-02-20,58.080002,58.490002,57.500000,57.730000,56.125015,3563100
2018-02-21,57.820000,59.290001,57.660000,58.029999,56.416676,3448200
2018-02-22,58.410000,58.689999,57.200001,57.320000,55.726421,4038200
2018-02-23,57.799999,58.029999,57.470001,57.990002,56.377785,3310000
2018-02-26,58.750000,59.840000,58.650002,59.500000,57.845810,5293700
2018-02-27,59.599998,59.720001,58.470001,58.480000,56.854164,3606300
2018-02-28,58.660000,58.830002,57.830002,57.840000,56.231956,4825200
2018-03-01,57.779999,58.759998,57.490002,58.009998,56.397228,5400800
2018-03-02,57.490002,58.130001,57.029999,57.810001,56.202797,3806200
2018-03-05,57.680000,58.720001,57.189999,58.380001,56.756950,5096700
2018-03-06,58.470001,58.639999,57.930000,58.250000,56.752071,2931000
2018-03-07,57.669998,58.020000,57.480000,57.570000,56.089558,3981200
2018-03-08,57.740002,58.900002,57.709999,58.369999,56.868984,6476500
2018-03-09,58.910000,59.700001,58.669998,59.700001,58.164787,4201100
2018-03-12,59.880001,59.919998,59.400002,59.759998,58.223240,4605600
2018-03-13,60.049999,60.759998,59.779999,60.330002,58.778587,5235600
2018-03-14,60.369999,60.830002,59.330002,59.619999,58.086845,4682200
2018-03-15,59.689999,60.270000,59.209999,59.939999,58.398609,3915300
2018-03-16,60.270000,61.380001,60.200001,60.900002,59.333927,5406400
2018-03-19,60.669998,61.240002,60.180000,60.599998,59.041637,4453000
2018-03-20,60.730000,60.990002,60.500000,60.689999,59.129322,2797100
2018-03-21,58.049999,58.400002,56.660000,57.779999,56.294159,13634600
2018-03-22,57.509998,58.270000,56.980000,57.000000,55.534218,7117500
2018-03-23,56.849998,57.970001,56.349998,56.720001,55.261421,6880300
2018-03-26,57.500000,57.860001,56.900002,57.590000,56.109039,5506600
2018-03-27,57.840000,57.950001,56.279999,56.689999,55.232189,4424500
2018-03-28,56.709999,56.919998,55.869999,56.250000,54.803501,4703100
2018-03-29,56.389999,57.590000,56.310001,57.279999,55.807014,3087500
2018-04-02,57.189999,57.189999,53.790001,54.340000,52.942619,5337000
2018-04-03,54.939999,56.040001,54.459999,55.970001,54.530701,4294000
2018-04-04,55.060001,56.490002,54.849998,56.360001,54.910671,3641700
2018-04-05,56.759998,57.180000,56.270000,56.860001,55.397820,3689900
2018-04-06,56.430000,56.669998,54.849998,55.290001,53.868195,5301900
2018-04-09,55.630001,55.820000,54.750000,54.849998,53.439499,5856800
2018-04-10,55.500000,55.580002,53.599998,54.130001,52.738018,5868600
2018-04-11,53.849998,54.340000,53.500000,53.500000,52.124218,3599600
2018-04-12,54.090000,55.939999,53.779999,54.939999,53.527187,5686700
2018-04-13,55.119999,55.990002,54.520000,55.070000,53.653839,4761200
